YEAR,WEEK_IN_YEAR,PRICE,EFFECTIVE_VOLUME,AVERAGE_WEIGHT,WEIGHTS_IMPACTING
2013,9,0.94,2049150,6.180952381,"[11, 10, 11, 8, 9, 9, 9, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,10,0.94,3170625,6.180952381,"[11, 10, 11, 8, 9, 9, 9, 9, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,11,0.93,4583400,6.180952381,"[11, 10, 11, 8, 9, 9, 9, 9, 8, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,12,0.98,9263700,6.180952381,"[11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,13,1.02,10567100,6.161904762,"[11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,14,0.98,10519875,6.152380952,"[11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,15,0.98,11061350,6.142857143,"[11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,16,0.99,11631425,6.123809524,"[11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,17,1.02,14314375,6.123809524,"[11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,18,0.9,15039650,6.133333333,"[11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,19,0.97,15158900,6.133333333,"[11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,20,1.01,12639125,6.123809524,"[11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,21,0.97,16645725,6.123809524,"[11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,22,1.03,19786075,6.123809524,"[11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,23,1.02,15773825,6.123809524,"[11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,24,1.03,17822425,6.123809524,"[11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,25,1.01,17356050,6.123809524,"[11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,26,0.99,17421025,6.123809524,"[11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,27,1.02,17151950,6.123809524,"[11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,28,1.05,15490975,6.114285714,"[11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,29,1.06,18090375,6.104761905,"[11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,30,1.1,20126600,6.095238095,"[11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,31,1.13,20170050,6.085714286,"[11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,32,1.14,17138975,6.076190476,"[11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,33,1.18,19470600,6.085714286,"[11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,34,1.15,17881450,6.104761905,"[11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,35,1.07,15667650,6.104761905,"[11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,36,1.09,14682425,6.104761905,"[11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,37,1.1,10947175,6.085714286,"[11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,38,1.11,9861125,6.076190476,"[11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,39,1.15,9893800,6.066666667,"[11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,40,1.18,8292225,6.066666667,"[11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,41,1.19,5483625,6.085714286,"[11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,42,1.19,3891500,6.076190476,"[11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,43,1.15,2331750,6.095238095,"[11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,44,1.14,819900,6.095238095,"[11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,45,1.12,220500,6.095238095,"[11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,46,1.05,289800,6.095238095,"[11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,47,1.18,4500,6.085714286,"[11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 7, 6, 7, 9, 9, 9, 11]"
2013,48,1.16,0,6.085714286,"[11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 6, 7, 9, 9, 9, 11]"
2013,49,1.05,4500,6.104761905,"[11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 7, 9, 9, 9, 11]"
